,y,moneyness1,moneyness2,T,r,vol1,vol2,rho
66,0.11839598275126495,0.9344,0.9889212827988338,0.15253181162272073,0.0121301775147929,0.45173010380622836,0.26689750692520775,0.3733459357277883
67,0.13495078085901732,1.0144,1.046064139941691,0.4248983339892431,0.013668639053254437,0.4782006920415225,0.29058171745152356,0.4168241965973535
68,0.06235996571739738,1.0944,1.1032069970845482,0.6972648563557654,0.015207100591715976,0.056228373702422146,0.31426592797783937,0.4603024574669188
69,0.07195702462924489,1.1743999999999999,1.1603498542274053,0.9696313787222878,0.016745562130177513,0.08269896193771627,0.3379501385041551,-0.4943289224952741
70,0.29249650209869565,0.8704000000000001,0.8256559766763849,1.2419979010888103,0.01828402366863905,0.10916955017301039,0.3616343490304709,-0.45085066162570886
71,0.26907444771519484,0.9504,0.882798833819242,1.5143644234553324,0.01982248520710059,0.13564013840830452,0.3853185595567867,-0.40737240075614367
72,0.2584491266203917,1.0304,0.9399416909620991,1.786730945821855,0.021360946745562128,0.1621107266435986,0.4090027700831025,-0.3638941398865785
73,0.25543686722529285,1.1104,0.9970845481049563,2.059097468188377,0.02289940828402367,0.18858131487889274,0.4326869806094183,-0.32041587901701324
74,0.2604292530447048,1.1904,1.0542274052478133,2.3314639905548997,0.024437869822485206,0.21505190311418687,0.4563711911357341,-0.276937618147448
75,0.36758182631938713,0.8096000000000001,1.1113702623906705,2.603830512921422,0.025976331360946743,0.24152249134948095,0.48005540166204985,-0.2334593572778828
76,0.19442573489526502,0.8896000000000001,1.1685131195335277,2.876197035287944,0.02751479289940828,0.2679930795847751,0.05498614958448754,-0.18998109640831756
77,0.17040510570742767,0.9696,0.8338192419825073,0.17729240456513184,0.029053254437869824,0.2944636678200692,0.07867036011080333,-0.14650283553875237
78,0.1373671913634758,1.0495999999999999,0.8909620991253644,0.4496589269316542,0.010710059171597633,0.3209342560553633,0.10235457063711911,-0.10302457466918713
79,0.11626227001865785,1.1296,0.9481049562682216,0.7220254492981766,0.012248520710059172,0.34740484429065743,0.12603878116343492,-0.05954631379962194
80,0.24854223072610904,0.8256,1.0052478134110787,0.994391971664699,0.01378698224852071,0.37387543252595157,0.1497229916897507,-0.016068052930056698
81,0.2295269025014731,0.9056000000000001,1.0623906705539359,1.2667584940312213,0.015325443786982248,0.40034602076124565,0.17340720221606648,0.027410207939508546
82,0.22202966411141584,0.9856,1.119533527696793,1.5391250163977435,0.01686390532544379,0.4268166089965398,0.1970914127423823,0.07088846880907373
83,0.22324927637772457,1.0655999999999999,1.17667638483965,1.811491538764266,0.018402366863905326,0.4532871972318339,0.22077562326869804,0.11436672967863903
84,0.30971573679133124,1.1456,0.8419825072886298,2.0838580611307886,0.019940828402366863,0.479757785467128,0.24445983379501385,0.15784499054820422
85,0.23255073208082624,0.8416,0.8991253644314869,2.356224583497311,0.0214792899408284,0.057785467128027686,0.26814404432132966,0.2013232514177694
86,0.20226688559134223,0.9216,0.956268221574344,2.6285911058638334,0.023017751479289937,0.08425605536332181,0.2918282548476454,0.2448015122873346
87,0.19088121030285893,1.0016,1.013411078717201,2.9009576282303553,0.024556213017751474,0.11072664359861592,0.3155124653739612,0.2882797731568999
88,0.03352943156298975,1.0816,1.0705539358600582,0.20205299750754296,0.02609467455621302,0.13719723183391005,0.33919667590027697,0.3317580340264651
89,0.05167626346565646,1.1616,1.1276967930029154,0.47441951987406533,0.027633136094674556,0.16366782006920416,0.36288088642659283,0.3752362948960303
90,0.1624976164591453,0.8576,1.1848396501457725,0.7467860422405878,0.029171597633136093,0.1901384083044983,0.3865650969529086,0.41871455576559546
91,0.25684356981726947,0.9376,0.8501457725947522,1.01915256460711,0.010828402366863905,0.21660899653979238,0.4102493074792244,0.46219281663516076
92,0.2914656587663642,1.0176,0.9072886297376094,1.2915190869736324,0.012366863905325444,0.2430795847750865,0.43393351800554014,-0.4924385633270321
93,0.2905273640403278,1.0976,0.9644314868804664,1.563885609340155,0.013905325443786982,0.26955017301038064,0.45761772853185595,-0.44896030245746693
94,0.2965288576036531,1.1776,1.0215743440233236,1.8362521317066771,0.01544378698224852,0.2960207612456748,0.4813019390581717,-0.4054820415879017
95,0.22696673251918925,0.8736,1.0787172011661808,2.1086186540731995,0.016982248520710057,0.32249134948096886,0.056232686980609424,-0.3620037807183365
96,0.21392022709141326,0.9536,1.135860058309038,2.380985176439722,0.018520710059171597,0.348961937716263,0.07991689750692521,-0.3185255198487713
97,0.2085138542529552,1.0336,1.193002915451895,2.653351698806244,0.020059171597633135,0.37543252595155713,0.103601108033241,-0.27504725897920607
98,0.30838194912740996,1.1136,0.802332361516035,2.9257182211727666,0.021597633136094672,0.4019031141868512,0.12728531855955677,-0.23156899810964082
99,0.145223231359145,1.1936,0.8594752186588922,0.22681359044995408,0.023136094674556212,0.42837370242214534,0.15096952908587258,-0.18809073724007558
100,0.2578336358275304,0.8128000000000001,0.9166180758017493,0.49918011281647645,0.02467455621301775,0.4548442906574395,0.17465373961218836,-0.1446124763705104
101,0.24024506527350442,0.8928,0.9737609329446064,0.7715466351829989,0.026213017751479287,0.48131487889273356,0.19833795013850414,-0.10113421550094515
102,0.0822734070873547,0.9728,1.0309037900874636,1.043913157549521,0.027751479289940824,0.05934256055363322,0.22202216066481995,-0.05765595463137996
103,0.07169014634403355,1.0528,1.0880466472303207,1.3162796799160434,0.029289940828402368,0.08581314878892735,0.2457063711911357,-0.014177693761814714
104,0.08572257634973282,1.1328,1.1451895043731777,1.588646202282566,0.010946745562130178,0.11228373702422145,0.2693905817174515,0.02930056710775042
105,0.3046873307300022,0.8288000000000001,0.8104956268221575,1.8610127246490882,0.012485207100591715,0.1387543252595156,0.2930747922437673,0.07277882797731561
106,0.27837405572144225,0.9088,0.8676384839650146,2.1333792470156103,0.014023668639053254,0.16522491349480967,0.3167590027700831,0.11625708884688091
107,0.2642593135290354,0.9888,0.9247813411078717,2.405745769382133,0.015562130177514793,0.1916955017301038,0.34044321329639887,0.1597353497164461
108,0.25812519731774586,1.0688,0.9819241982507289,2.6781122917486555,0.017100591715976332,0.21816608996539794,0.3641274238227147,0.20321361058601128
109,0.2584814297405132,1.1488,1.039067055393586,2.9504788141151774,0.01863905325443787,0.24463667820069201,0.38781163434903043,0.24669187145557647
110,0.16721424733039025,0.8448,1.096209912536443,0.2515741833923652,0.020177514792899406,0.27110726643598615,0.41149584487534624,0.29017013232514177
111,0.14823338387355833,0.9248000000000001,1.1533527696793002,0.5239407057588876,0.021715976331360944,0.2975778546712803,0.435180055401662,0.33364839319470696
112,0.26860890010404004,1.0048,0.8186588921282799,0.79630722812541,0.023254437869822484,0.3240484429065744,0.45886426592797785,0.37712665406427215
113,0.2636413521925427,1.0848,0.8758017492711371,1.0686737504919321,0.02479289940828402,0.3505190311418685,0.4825484764542936,0.42060491493383734
114,0.12478288747613872,1.1648,0.9329446064139941,1.3410402728584547,0.026331360946745562,0.37698961937716263,0.05747922437673131,0.46408317580340264
115,0.2589734330820393,0.8608,0.9900874635568513,1.613406795224977,0.0278698224852071,0.4034602076124567,0.0811634349030471,-0.4905482041587902
116,0.24468539477306134,0.9408,1.0472303206997085,1.885773317591499,0.029408284023668636,0.42993079584775085,0.1048476454293629,-0.44706994328922495
117,0.2640488324304476,1.0208,1.1043731778425656,2.158139839958022,0.01106508875739645,0.456401384083045,0.12853185595567868,-0.4035916824196597
118,0.2691144823663251,1.1008,1.1615160349854228,2.430506362324544,0.012603550295857989,0.48287197231833906,0.15221606648199448,-0.3601134215500945
119,0.195533577667569,1.1808,0.8268221574344023,2.702872884691067,0.014142011834319526,0.06089965397923876,0.17590027700831024,-0.3166351606805293
120,0.2297081124926629,0.8768,0.8839650145772595,2.975239407057589,0.015680473372781063,0.08737024221453288,0.19958448753462604,-0.2731568998109641
121,0.061402308138321315,0.9568,0.9411078717201167,0.006219216963018616,0.017218934911242604,0.113840830449827,0.22326869806094185,-0.2296786389413989
122,0.05990557882289971,1.0368,0.9982507288629737,0.278585739329541,0.01875739644970414,0.14031141868512112,0.2469529085872576,-0.18620037807183365
123,0.061789106736005225,1.1168,1.0553935860058308,0.5509522616960634,0.02029585798816568,0.16678200692041523,0.2706371191135734,-0.14272211720226846
124,0.06880562250374961,1.1968,1.112536443148688,0.8233187840625856,0.02183431952662722,0.19325259515570936,0.29432132963988916,-0.09924385633270322
125,0.22915624042672073,0.80064,1.169679300291545,1.095685306429108,0.023372781065088756,0.2197231833910035,0.31800554016620497,-0.05576559546313803
126,0.2942529854610101,0.8806400000000001,0.8349854227405248,1.3680518287956305,0.024911242603550293,0.24619377162629758,0.3416897506925207,-0.012287334593572785
127,0.2770646222848173,0.96064,0.892128279883382,1.6404183511621528,0.026449704142011837,0.2726643598615917,0.36537396121883653,0.031190926275992403
128,0.2694320334631113,1.04064,0.949271137026239,1.9127848735286752,0.027988165680473374,0.29913494809688584,0.38905817174515234,0.07466918714555759
129,0.26723600325031216,1.12064,1.0064139941690962,2.185151395895198,0.02952662721893491,0.32560553633218,0.41274238227146814,0.11814744801512289
130,0.3877879437381012,0.81664,1.0635568513119533,2.45751791826172,0.011183431952662722,0.35207612456747406,0.4364265927977839,0.16162570888468808
131,0.3818949213579673,0.89664,1.1206997084548105,2.7298844406282425,0.01272189349112426,0.3785467128027682,0.4601108033240997,0.20510396975425327
132,0.04133382447391054,0.97664,1.1778425655976674,0.03097980990542974,0.014260355029585798,0.40501730103806227,0.48379501385041546,0.24858223062381846
133,0.1718981190000283,1.05664,0.8431486880466472,0.3033463322719521,0.01579881656804734,0.4314878892733564,0.058725761772853186,0.29206049149338376
134,0.14000803708274084,1.13664,0.9002915451895044,0.5757128546384744,0.017337278106508876,0.45795847750865054,0.08240997229916897,0.33553875236294894
135,0.2595428002114668,0.83264,0.9574344023323615,0.8480793770049967,0.018875739644970413,0.4844290657439446,0.10609418282548477,0.37901701323251413
136,0.0894874455045502,0.91264,1.0145772594752187,1.1204458993715192,0.02041420118343195,0.06245674740484429,0.12977839335180055,0.4224952741020793
137,0.05370033146989964,0.99264,1.0717201166180756,1.3928124217380415,0.021952662721893487,0.08892733564013841,0.15346260387811633,0.4659735349716446
138,0.05613022651789741,1.07264,1.128862973760933,1.665178944104564,0.023491124260355028,0.11539792387543253,0.17714681440443214,-0.4886578449905482
139,0.0568099412593575,1.1526399999999999,1.18600583090379,1.9375454664710863,0.025029585798816565,0.14186851211072665,0.2008310249307479,-0.445179584120983
140,0.27251888495094695,0.8486400000000001,0.8513119533527698,2.2099119888376086,0.026568047337278106,0.16833910034602076,0.2245152354570637,-0.4017013232514178
141,0.24743257523487086,0.92864,0.9084548104956268,2.4822785112041315,0.028106508875739643,0.19480968858131487,0.2481994459833795,-0.35822306238185253
142,0.23357274007758114,1.00864,0.965597667638484,2.7546450335706534,0.02964497041420118,0.221280276816609,0.27188365650969526,-0.31474480151228734
143,0.0196790625965544,1.08864,1.022740524781341,0.05574040284784086,0.011301775147928994,0.24775086505190308,0.29556786703601107,-0.27126654064272215
144,0.05308153784856408,1.16864,1.0798833819241982,0.32810692521436324,0.012840236686390533,0.2742214532871972,0.3192520775623269,-0.2277882797731569
145,0.19407312618545353,0.8646400000000001,1.1370262390670554,0.6004734475808856,0.01437869822485207,0.30069204152249135,0.3429362880886427,-0.18431001890359167
146,0.18403098277328875,0.94464,1.1941690962099125,0.8728399699474079,0.015917159763313607,0.3271626297577855,0.3666204986149585,-0.14083175803402648
147,0.3148818635968279,1.02464,0.8034985422740525,1.1452064923139302,0.017455621301775148,0.35363321799307956,0.39030470914127424,-0.09735349716446123
148,0.30817643205229567,1.10464,0.8606413994169096,1.4175730146804526,0.018994082840236688,0.3801038062283737,0.41398891966759005,-0.053875236294896045
149,0.30921466543385,1.18464,0.9177842565597668,1.689939537046975,0.020532544378698225,0.4065743944636678,0.4376731301939058,-0.010396975425330801
150,0.4117019309397538,0.80384,0.9749271137026239,1.9623060594134978,0.022071005917159763,0.4330449826989619,0.4613573407202216,0.03308128544423439
151,0.4061365330475234,0.8838400000000001,1.032069970845481,2.23467258178002,0.0236094674556213,0.45951557093425605,0.48504155124653736,0.07655954631379958
152,0.2820542952150183,0.96384,1.0892128279883382,2.5070391041465427,0.025147928994082837,0.4859861591695502,0.05997229916897507,0.12003780718336488
153,0.013754036992807342,1.0438399999999999,1.1463556851311953,2.7794056265130647,0.026686390532544374,0.06401384083044984,0.08365650969529086,0.16351606805293006
154,0.18833819241982663,1.12384,0.8116618075801749,0.080500995790252,0.02822485207100591,0.09048442906574394,0.10734072022160665,0.20699432892249525
155,0.18493612592493164,0.81984,0.8688046647230321,0.35286751815677436,0.029763313609467455,0.11695501730103806,0.13102493074792243,0.25047258979206044
156,0.13639453696448658,0.89984,0.9259475218658892,0.6252340405232967,0.011420118343195266,0.1434256055363322,0.15470914127423824,0.29395085066162574
157,0.10590242986405815,0.97984,0.9830903790087464,0.897600562889819,0.012958579881656804,0.1698961937716263,0.17839335180055405,0.33742911153119093
158,0.09326318096985134,1.05984,1.0402332361516033,1.1699670852563415,0.014497041420118343,0.19636678200692043,0.2020775623268698,0.3809073724007561
159,0.09072314029971272,1.13984,1.0973760932944607,1.4423336076228637,0.016035502958579882,0.22283737024221456,0.2257617728531856,0.4243856332703213
160,0.21409193351353073,0.83584,1.1545189504373177,1.7147001299893863,0.01757396449704142,0.24930795847750864,0.2494459833795014,0.4678638941398866
161,0.3345205066579075,0.91584,0.8198250728862975,1.9870666523559088,0.019112426035502957,0.2757785467128028,0.27313019390581716,-0.4867674858223062
162,0.31863139616278235,0.9958400000000001,0.8769679300291545,2.259433174722431,0.020650887573964497,0.3022491349480969,0.29681440443213297,-0.44328922495274103
163,0.31215888107483114,1.07584,0.9341107871720117,2.5317996970889536,0.022189349112426034,0.32871972318339104,0.3204986149584488,-0.3998109640831758
164,0.3105107525506649,1.15584,0.9912536443148687,2.804166219455476,0.023727810650887575,0.3551903114186851,0.34418282548476453,-0.3563327032136106
165,0.16134648367671597,0.85184,1.048396501457726,0.10526158873266311,0.025266272189349112,0.38166089965397926,0.36786703601108034,-0.31285444234404536
166,0.16420983668651595,0.93184,1.105539358600583,0.3776281110991855,0.02680473372781065,0.40813148788927334,0.3915512465373961,-0.26937618147448017
167,0.1771464304367537,1.01184,1.1626822157434402,0.6499946334657078,0.028343195266272186,0.43460207612456747,0.4152354570637119,-0.22589792060491493
168,0.30753749887825815,1.09184,0.8279883381924199,0.9223611558322301,0.029881656804733724,0.4610726643598616,0.4389196675900277,-0.18241965973534968
169,0.3271272610713112,1.17184,0.885131195335277,1.1947276781987526,0.01000910332271279,0.48754325259515574,0.4626038781163435,-0.1389413988657845
170,0.2971351165336036,0.8678400000000001,0.9422740524781341,1.467094200565275,0.01154756486117433,0.06557093425605537,0.48628808864265927,-0.09546313799621925
171,0.0788916687059619,0.94784,0.9994169096209913,1.7394607229317973,0.013086026399635867,0.09204152249134948,0.061218836565096954,-0.05198487712665406
172,0.05746797668515731,1.02784,1.0565597667638484,2.0118272452983197,0.014624487938097406,0.11851211072664361,0.08490304709141275,-0.008506616257088817
173,0.05184123355382446,1.10784,1.1137026239067054,2.284193767664842,0.016162949476558944,0.14498269896193772,0.10858725761772854,0.03497164461247637
174,0.05335341174737941,1.18784,1.1708454810495625,2.556560290031365,0.01770141101502048,0.17145328719723185,0.13227146814404434,0.07844990548204156
175,0.275278396481318,0.8070400000000001,0.8361516034985423,2.828926812397887,0.019239872553482022,0.197923875432526,0.15595567867036012,0.12192816635160686
176,0.14136942756903417,0.88704,0.8932944606413994,0.13002218167507423,0.02077833409194356,0.22439446366782012,0.1796398891966759,0.16540642722117205
177,0.11488966154044145,0.96704,0.9504373177842566,0.4023887040415966,0.022316795630405097,0.2508650519031142,0.2033240997229917,0.20888468809073724
178,0.10416875807801801,1.04704,1.0075801749271136,0.6747552264081189,0.023855257168866634,0.2773356401384083,0.22700831024930745,0.2523629489603024
179,0.10322409531502272,1.12704,1.0647230320699708,0.9471217487746412,0.025393718707328174,0.3038062283737024,0.25069252077562326,0.2958412098298677
180,0.23518291022661908,0.82304,1.121865889212828,1.2194882711411636,0.026932180245789715,0.33027681660899655,0.27437673130193907,0.3393194706994329
181,0.21557208716047704,0.9030400000000001,1.179008746355685,1.491854793507686,0.028470641784251252,0.3567474048442907,0.2980609418282548,0.3827977315689981
182,0.30640962274923955,0.98304,0.8443148688046648,1.7642213158742084,0.010127446517979062,0.38321799307958476,0.32174515235457063,0.4262759924385633
183,0.29866825715820733,1.06304,0.9014577259475219,2.036587838240731,0.011665908056440601,0.40968858131487884,0.3454293628808864,0.4697542533081286
184,0.3714060393026325,1.14304,0.958600583090379,2.3089543606072533,0.013204369594902138,0.436159169550173,0.3691135734072022,-0.4848771266540643
185,0.4665867666670811,0.83904,1.0157434402332362,2.5813208829737757,0.014742831133363677,0.4626297577854671,0.392797783933518,-0.44139886578449905
186,0.465609606001678,0.9190400000000001,1.0728862973760933,2.853687405340298,0.016281292671825216,0.48910034602076125,0.4164819944598338,-0.39792060491493386
187,0.034163122654884,0.99904,1.1300291545189505,0.15478277461748535,0.017819754210286753,0.0671280276816609,0.44016620498614956,-0.3544423440453686
188,0.05768592890902072,1.07904,1.1871720116618074,0.4271492969840077,0.01935821574874829,0.09359861591695502,0.46385041551246536,-0.3109640831758034
189,0.22816989949580035,1.15904,0.8524781341107872,0.6995158193505301,0.02089667728720983,0.12006920415224914,0.4875346260387811,-0.2674858223062382
190,0.16512823712895386,0.85504,0.9096209912536444,0.9718823417170523,0.022435138825671372,0.14653979238754328,0.06246537396121884,-0.224007561436673
191,0.12031631885777935,0.93504,0.9667638483965015,1.244248864083575,0.02397360036413291,0.17301038062283736,0.08614958448753463,-0.18052930056710775
192,0.09674217877432784,1.01504,1.0239067055393585,1.5166153864500973,0.025512061902594446,0.1994809688581315,0.10983379501385043,-0.13705103969754256
193,0.08759388496197495,1.09504,1.0810495626822156,1.7889819088166197,0.027050523441055983,0.22595155709342563,0.1335180055401662,-0.09357277882797732
194,0.08734981828072305,1.17504,1.1381924198250728,2.061348431183142,0.028588984979517527,0.25242214532871976,0.157202216066482,-0.05009451795841213
195,0.23468101574996453,0.87104,1.19533527696793,2.3337149535496646,0.010245789713245334,0.27889273356401384,0.1808864265927978,-0.006616257088846889
196,0.32032535321868727,0.95104,0.80466472303207,2.606081475916187,0.011784251251706873,0.305363321799308,0.20457063711911355,0.036862003780718355
197,0.30478632581324,1.03104,0.8618075801749272,2.878447998282709,0.013322712790168412,0.3318339100346021,0.22825484764542936,0.08034026465028354
